30,-0.056860328,-0.186143517,-0.048703909,0.102048397,-0.059954166,-0.192143619,-0.053016543,0.104110837,-0.057422876,-0.189799726,-0.047953963,0.104298592,-0.049079061,-0.182862282,-0.040734887,0.022641063,-0.098954737,0.027984738,0.184268475,0.025266051,-0.1079548,0.017953277,0.180518389,0.022265911,-0.108423471,0.019734621,0.181549788,0.023109555,-0.006328225,-0.135236442,0.001265645,0.165424347,-0.003796935,-0.129611313,-0.002109289,0.157267928,-0.002015591,-0.124455035,-0.001921892,0.153705597,-0.000515699,-0.116954863,0.000422001,0.144892931,-0.002578139,-0.108517349,0.004453182,0.142736435,-0.006328225,-0.135236442,0.001265645,0.165424347,-0.003796935,-0.129611313,-0.002109289,0.157267928,-0.002015591,-0.124455035,-0.001921892,0.153705597,-0.000515699,-0.116954863,0.000422001,0.144892931,-0.002578139,-0.108517349,0.004453182,0.142736435,-0.006328225,-0.135236442,0.001265645,0.165424347,-0.003796935,-0.129611313,-0.002109289,0.157267928,-0.002015591,-0.124455035,-0.001921892,0.153705597,-0.000515699,-0.116954863,0.000422001,0.144892931,-0.002578139,-0.108517349,0.004453182,0.142736435,-0.013641,-0.148736715,-0.010172009,0.142549038,-0.019547224,-0.154924214,-0.013546944,0.147142768,-0.013359547,-0.149674237,-0.007453322,0.1525805,-0.007265925,-0.142455339,0.000703096,0.005859375,-0.150517881,-0.010828257,0.145549178,-0.017297029,-0.156424284,-0.027797341,0.130361438,-0.043266177,-0.172268271,-0.04514122,0.104110837,-0.058547974,-0.181362212,-0.039610147,0.107579827,-0.061735511,-0.176205933,-0.052547693,0.098579764,-0.003140688,-0.130736411,0.007265568,0.169174433,0.003984332,-0.122298717,0.0127033,0.172080874,0.005859375,-0.118267536,0.017578483,0.171049476,-0.002109289,-0.118923783,0.013359547,0.158017874,-0.005390882,-0.120329976,0.010453105,0.164861798,-0.003140688,-0.130736411,0.007265568,0.169174433,0.003984332,-0.122298717,0.0127033,0.172080874,0.005859375,-0.118267536,0.017578483,0.171049476,-0.002109289,-0.118923783,0.013359547,0.158017874,-0.005390882,-0.120329976,0.010453105,0.164861798,0.008765817,-0.109173596,0.01317215,0.163830757,0.007359624,-0.104767263,0.012609601,0.162330508,0.008390665,-0.102610946,0.011671901,0.160268068,0.007359624,-0.102517247,0.003703237,0.165518045,0.001640797,-0.111423612,0.002484441,0.141517639,-0.001734495,-0.098767161,0.011859655,0.16064322,0.005953074,-0.093329608,0.014390945,0.155205488,0.003796935,-0.09679842,0.011671901,0.160455465,0.008390665,-0.09426713,0.012515903,0.160361767,0.008953214,-0.092204511,0.014672041,0.160080671
31,-0.056954026,-0.186143517,-0.04861021,0.102048397,-0.059954166,-0.192237318,-0.052828789,0.103736043,-0.057516575,-0.189893603,-0.047953963,0.104673386,-0.049172759,-0.182862282,-0.040641189,0.022641063,-0.098954737,0.027984738,0.184174776,0.025172353,-0.108142376,0.017953277,0.18042469,0.022078514,-0.108611047,0.019734621,0.181549788,0.022922158,-0.006328225,-0.135142744,0.001265645,0.165424347,-0.003796935,-0.129705191,-0.002109289,0.15717423,-0.002015591,-0.124455035,-0.001828194,0.153611541,-0.000515699,-0.116954863,0.000234246,0.144424081,-0.002484441,-0.108329773,0.004453182,0.142549038,-0.006328225,-0.135142744,0.001265645,0.165424347,-0.003796935,-0.129705191,-0.002109289,0.15717423,-0.002015591,-0.124455035,-0.001828194,0.153611541,-0.000515699,-0.116954863,0.000234246,0.144424081,-0.002484441,-0.108329773,0.004453182,0.142549038,-0.006328225,-0.135142744,0.001265645,0.165424347,-0.003796935,-0.129705191,-0.002109289,0.15717423,-0.002015591,-0.124455035,-0.001828194,0.153611541,-0.000515699,-0.116954863,0.000234246,0.144424081,-0.002484441,-0.108329773,0.004453182,0.142549038,-0.013734698,-0.148830414,-0.010078311,0.142455339,-0.019640923,-0.155205488,-0.013453245,0.147049069,-0.013453245,-0.149674237,-0.007453322,0.152299047,-0.007265925,-0.142455339,0.000890493,0.005859375,-0.150330484,-0.010734558,0.145549178,-0.017297029,-0.156236708,-0.027797341,0.130361438,-0.043172479,-0.171705723,-0.04514122,0.104204535,-0.058453918,-0.180705965,-0.039703846,0.107579827,-0.061641455,-0.175830781,-0.052547693,0.098579764,-0.003140688,-0.130736411,0.007265568,0.169080734,0.003984332,-0.122017443,0.012515903,0.171986818,0.005859375,-0.117986262,0.017484784,0.170955777,-0.002109289,-0.118736207,0.013265848,0.157924175,-0.005390882,-0.120236278,0.010359406,0.1647681,-0.003140688,-0.130736411,0.007265568,0.169080734,0.003984332,-0.122017443,0.012515903,0.171986818,0.005859375,-0.117986262,0.017484784,0.170955777,-0.002109289,-0.118736207,0.013265848,0.157924175,-0.005390882,-0.120236278,0.010359406,0.1647681,0.008672118,-0.108798623,0.013078451,0.163736701,0.007359624,-0.104579687,0.012515903,0.16223681,0.008390665,-0.102423549,0.011578202,0.160361767,0.007265568,-0.102329671,0.003515482,0.165424347,0.001734495,-0.111142337,0.002390742,0.140861392,-0.001734495,-0.098485887,0.011765957,0.160549164,0.005953074,-0.09323591,0.014109492,0.155018091,0.003890634,-0.096517146,0.011484504,0.160361767,0.008390665,-0.094079554,0.012422204,0.160268068,0.008859515,-0.092017114,0.014484644,0.159986973
32,-0.056954026,-0.186049819,-0.04861021,0.101861,-0.059954166,-0.192331016,-0.05273509,0.103642344,-0.057610273,-0.189893603,-0.047860265,0.104860783,-0.049172759,-0.182862282,-0.04054749,0.022641063,-0.098954737,0.027984738,0.183893323,0.024984598,-0.108798623,0.018046975,0.180330992,0.021797061,-0.108704746,0.01982832,0.181549788,0.02282846,-0.006328225,-0.135142744,0.001265645,0.165330648,-0.003796935,-0.129705191,-0.002109289,0.15717423,-0.002015591,-0.124455035,-0.001828194,0.153517842,-0.000515699,-0.11704874,0.000140548,0.144330382,-0.002297044,-0.108236074,0.004453182,0.142455339,-0.006328225,-0.135142744,0.001265645,0.165330648,-0.003796935,-0.129705191,-0.002109289,0.15717423,-0.002015591,-0.124455035,-0.001828194,0.153517842,-0.000515699,-0.11704874,0.000140548,0.144330382,-0.002297044,-0.108236074,0.004453182,0.142455339,-0.006328225,-0.135142744,0.001265645,0.165330648,-0.003796935,-0.129705191,-0.002109289,0.15717423,-0.002015591,-0.124455035,-0.001828194,0.153517842,-0.000515699,-0.11704874,0.000140548,0.144330382,-0.002297044,-0.108236074,0.004453182,0.142455339,-0.013922095,-0.14901799,-0.009890914,0.141986489,-0.019734621,-0.155393064,-0.013453245,0.147049069,-0.013359547,-0.149767935,-0.007453322,0.15211165,-0.007265925,-0.142549038,0.001171947,0.005859375,-0.150236785,-0.010734558,0.145549178,-0.017203331,-0.15614301,-0.027703643,0.130361438,-0.042985082,-0.17133075,-0.04514122,0.104298592,-0.058266521,-0.180330992,-0.039797544,0.107579827,-0.061641455,-0.175737083,-0.052547693,0.098579764,-0.003140688,-0.130642712,0.007265568,0.169080734,0.003984332,-0.121830046,0.012422204,0.17189312,0.005859375,-0.117611289,0.017390728,0.170955777,-0.002109289,-0.118642509,0.013265848,0.157830477,-0.005390882,-0.1201424,0.010359406,0.1647681,-0.003140688,-0.130642712,0.007265568,0.169080734,0.003984332,-0.121830046,0.012422204,0.17189312,0.005859375,-0.117611289,0.017390728,0.170955777,-0.002109289,-0.118642509,0.013265848,0.157830477,-0.005390882,-0.1201424,0.010359406,0.1647681,0.008484364,-0.108517349,0.012984395,0.163643003,0.007359624,-0.104298413,0.012328148,0.16223681,0.008296967,-0.102048397,0.011484504,0.159986973,0.007265568,-0.102048397,0.003796935,0.16523695,0.001921892,-0.110954762,0.002297044,0.140673995,-0.001640797,-0.098204613,0.011765957,0.160455465,0.005953074,-0.093142033,0.014015794,0.154830337,0.003796935,-0.09632957,0.011297107,0.160268068,0.008296967,-0.093892157,0.012234449,0.16017437,0.008859515,-0.091829538,0.014296889,0.159799218
33,-0.056954026,-0.186049819,-0.04861021,0.10139215,-0.059954166,-0.192331016,-0.052641392,0.103642344,-0.057610273,-0.189893603,-0.047860265,0.104954839,-0.049172759,-0.182862282,-0.04054749,0.022641063,-0.099048436,0.027703643,0.183612227,0.0248909,-0.109267294,0.018046975,0.180236936,0.021515965,-0.108798623,0.01982832,0.181643486,0.022734761,-0.006328225,-0.135049045,0.001265645,0.165330648,-0.003703237,-0.129798889,-0.002109289,0.15717423,-0.002015591,-0.124455035,-0.001734495,0.153517842,-0.000515699,-0.11704874,0.000140548,0.144236684,-0.002015591,-0.108142376,0.004359484,0.142361641,-0.006328225,-0.135049045,0.001265645,0.165330648,-0.003703237,-0.129798889,-0.002109289,0.15717423,-0.002015591,-0.124455035,-0.001734495,0.153517842,-0.000515699,-0.11704874,0.000140548,0.144236684,-0.002015591,-0.108142376,0.004359484,0.142361641,-0.006328225,-0.135049045,0.001265645,0.165330648,-0.003703237,-0.129798889,-0.002109289,0.15717423,-0.002015591,-0.124455035,-0.001734495,0.153517842,-0.000515699,-0.11704874,0.000140548,0.144236684,-0.002015591,-0.108142376,0.004359484,0.142361641,-0.013828397,-0.149205387,-0.009609461,0.141517639,-0.019734621,-0.155486763,-0.013453245,0.146861672,-0.013453245,-0.149861634,-0.007453322,0.151924253,-0.007265925,-0.142549038,0.001359344,0.005859375,-0.150236785,-0.010734558,0.145642877,-0.017203331,-0.15614301,-0.027703643,0.130361438,-0.042891383,-0.171143353,-0.04514122,0.10439229,-0.058079123,-0.180143416,-0.039891243,0.107579827,-0.061641455,-0.175643384,-0.052641392,0.098579764,-0.003140688,-0.130548835,0.007265568,0.168987036,0.003984332,-0.121736348,0.012328148,0.171799421,0.005859375,-0.117330015,0.017203331,0.170862079,-0.002109289,-0.118642509,0.01317215,0.157736778,-0.005390882,-0.1201424,0.010265708,0.164674401,-0.003140688,-0.130548835,0.007265568,0.168987036,0.003984332,-0.121736348,0.012328148,0.171799421,0.005859375,-0.117330015,0.017203331,0.170862079,-0.002109289,-0.118642509,0.01317215,0.157736778,-0.005390882,-0.1201424,0.010265708,0.164674401,0.008484364,-0.108329773,0.012796998,0.163549304,0.007265568,-0.104017317,0.012234449,0.162049413,0.008296967,-0.101861,0.011484504,0.159892917,0.007359624,-0.101861,0.003703237,0.16523695,0.002109289,-0.110767365,0.002297044,0.140017748,-0.001640797,-0.097923338,0.011671901,0.160361767,0.005953074,-0.093048334,0.013828397,0.15464294,0.003796935,-0.096142173,0.011109352,0.160080671,0.008296967,-0.093704581,0.012047052,0.160080671,0.008765817,-0.091642141,0.014203191,0.159611821
34,-0.056954026,-0.186143517,-0.048516512,0.1009233,-0.059954166,-0.192331016,-0.052641392,0.103548288,-0.057610273,-0.189799726,-0.047860265,0.105048537,-0.049266458,-0.182862282,-0.04054749,0.022641063,-0.099048436,0.027141094,0.18342483,0.024797201,-0.109360993,0.018046975,0.180236936,0.021422267,-0.108798623,0.01982832,0.181643486,0.022641063,-0.006421924,-0.134955168,0.001265645,0.16523695,-0.003703237,-0.129798889,-0.002109289,0.15717423,-0.002015591,-0.124455035,-0.001734495,0.153424144,-0.000515699,-0.11704874,0.000140548,0.144142628,-0.001921892,-0.108048499,0.004359484,0.142361641,-0.006421924,-0.134955168,0.001265645,0.16523695,-0.003703237,-0.129798889,-0.002109289,0.15717423,-0.002015591,-0.124455035,-0.001734495,0.153424144,-0.000515699,-0.11704874,0.000140548,0.144142628,-0.001921892,-0.108048499,0.004359484,0.142361641,-0.006421924,-0.134955168,0.001265645,0.16523695,-0.003703237,-0.129798889,-0.002109289,0.15717423,-0.002015591,-0.124455035,-0.001734495,0.153424144,-0.000515699,-0.11704874,0.000140548,0.144142628,-0.001921892,-0.108048499,0.004359484,0.142361641,-0.014015794,-0.149486661,-0.009328365,0.141236544,-0.019734621,-0.155674338,-0.013453245,0.146673918,-0.013453245,-0.149861634,-0.007359624,0.151736498,-0.007359624,-0.142549038,0.001453042,0.005859375,-0.150142908,-0.010734558,0.145642877,-0.017203331,-0.155955613,-0.027609944,0.130361438,-0.042703629,-0.171143353,-0.04514122,0.104485989,-0.057891369,-0.180049717,-0.039891243,0.107579827,-0.061547756,-0.175455809,-0.052641392,0.098579764,-0.003140688,-0.130361438,0.007265568,0.168987036,0.003984332,-0.12164247,0.012234449,0.171612024,0.005859375,-0.117236137,0.017015934,0.170862079,-0.002203345,-0.118454933,0.01317215,0.15764308,-0.005390882,-0.120048702,0.010265708,0.164487004,-0.003140688,-0.130361438,0.007265568,0.168987036,0.003984332,-0.12164247,0.012234449,0.171612024,0.005859375,-0.117236137,0.017015934,0.170862079,-0.002203345,-0.118454933,0.01317215,0.15764308,-0.005390882,-0.120048702,0.010265708,0.164487004,0.008296967,-0.108236074,0.012609601,0.163455606,0.007265568,-0.103829741,0.012140751,0.161955714,0.008203268,-0.101861,0.011484504,0.159799218,0.007359624,-0.101767123,0.003234386,0.165143251,0.002015591,-0.110298514,0.002202988,0.140205145,-0.001640797,-0.097735941,0.011484504,0.16017437,0.005859375,-0.092860758,0.013640642,0.154549241,0.003703237,-0.096048295,0.010921955,0.159986973,0.008296967,-0.093610883,0.011859655,0.159986973,0.008765817,-0.091454566,0.014109492,0.159424424
35,-0.056954026,-0.186143517,-0.048422813,0.100735903,-0.059954166,-0.192424893,-0.052547693,0.10345459,-0.057703972,-0.189799726,-0.047860265,0.105048537,-0.049266458,-0.182862282,-0.040453792,0.022641063,-0.099235833,0.027047396,0.183330774,0.024703503,-0.10945487,0.018046975,0.180143237,0.021422267,-0.109079897,0.019922018,0.181643486,0.022641063,-0.006421924,-0.134861469,0.001265645,0.16523695,-0.003703237,-0.129892588,-0.002109289,0.15717423,-0.001921892,-0.124455035,-0.001640797,0.153330445,-0.000422001,-0.11704874,4.68E-05,0.144142628,-0.001921892,-0.1079548,0.004359484,0.142267942,-0.006421924,-0.134861469,0.001265645,0.16523695,-0.003703237,-0.129892588,-0.002109289,0.15717423,-0.001921892,-0.124455035,-0.001640797,0.153330445,-0.000422001,-0.11704874,4.68E-05,0.144142628,-0.001921892,-0.1079548,0.004359484,0.142267942,-0.006421924,-0.134861469,0.001265645,0.16523695,-0.003703237,-0.129892588,-0.002109289,0.15717423,-0.001921892,-0.124455035,-0.001640797,0.153330445,-0.000422001,-0.11704874,4.68E-05,0.144142628,-0.001921892,-0.1079548,0.004359484,0.142267942,-0.014015794,-0.149580359,-0.009140968,0.141142845,-0.01982832,-0.155674338,-0.013359547,0.146299124,-0.013453245,-0.149861634,-0.007359624,0.151736498,-0.007359624,-0.142549038,0.001453042,0.005859375,-0.150142908,-0.01064086,0.145642877,-0.017203331,-0.155486763,-0.027609944,0.130361438,-0.04260993,-0.170768201,-0.04514122,0.104485989,-0.057703972,-0.179674566,-0.039984941,0.107579827,-0.061454058,-0.174987137,-0.052641392,0.098579764,-0.003140688,-0.129986465,0.007265568,0.168893337,0.003984332,-0.121548772,0.012140751,0.171518326,0.005859375,-0.117142439,0.016922235,0.170862079,-0.002203345,-0.118267536,0.012984395,0.157549381,-0.005390882,-0.119861305,0.010172009,0.16429925,-0.003140688,-0.129986465,0.007265568,0.168893337,0.003984332,-0.121548772,0.012140751,0.171518326,0.005859375,-0.117142439,0.016922235,0.170862079,-0.002203345,-0.118267536,0.012984395,0.157549381,-0.005390882,-0.119861305,0.010172009,0.16429925,0.008203268,-0.108142376,0.012422204,0.163361907,0.007265568,-0.103736043,0.012047052,0.161861658,0.00810957,-0.101673424,0.011390805,0.159518123,0.007265568,-0.101861,0.003046989,0.165049195,0.002015591,-0.109923542,0.002109289,0.139830351,-0.001640797,-0.097642064,0.011203408,0.160080671,0.005859375,-0.092673361,0.013546944,0.154455543,0.003703237,-0.095954597,0.010828257,0.159799218,0.008203268,-0.093423307,0.011671901,0.159799218,0.008672118,-0.09126699,0.014015794,0.159330368
36,-0.056954026,-0.186143517,-0.048422813,0.100642204,-0.059954166,-0.192424893,-0.052547693,0.103173494,-0.057703972,-0.189799726,-0.047860265,0.105142236,-0.049266458,-0.182862282,-0.040453792,0.022641063,-0.099235833,0.02695334,0.183237076,0.024516106,-0.109548569,0.018046975,0.180143237,0.021422267,-0.109267294,0.020016074,0.181643486,0.022641063,-0.006421924,-0.134767771,0.001265645,0.16523695,-0.003703237,-0.129986465,-0.002109289,0.15717423,-0.001921892,-0.124548733,-0.001640797,0.153330445,-0.000422001,-0.11704874,0.000140548,0.144048929,-0.001921892,-0.107767224,0.004265785,0.142267942,-0.006421924,-0.134767771,0.001265645,0.16523695,-0.003703237,-0.129986465,-0.002109289,0.15717423,-0.001921892,-0.124548733,-0.001640797,0.153330445,-0.000422001,-0.11704874,0.000140548,0.144048929,-0.001921892,-0.107767224,0.004265785,0.142267942,-0.006421924,-0.134767771,0.001265645,0.16523695,-0.003703237,-0.129986465,-0.002109289,0.15717423,-0.001921892,-0.124548733,-0.001640797,0.153330445,-0.000422001,-0.11704874,0.000140548,0.144048929,-0.001921892,-0.107767224,0.004265785,0.142267942,-0.014015794,-0.149674237,-0.009046912,0.141049147,-0.01982832,-0.155768037,-0.013359547,0.146111727,-0.013453245,-0.149861634,-0.007359624,0.151642799,-0.007359624,-0.142549038,0.001546741,0.005859375,-0.150142908,-0.01064086,0.145642877,-0.017109632,-0.155018091,-0.027516246,0.130361438,-0.042422533,-0.170205832,-0.045047522,0.104579687,-0.057516575,-0.179112196,-0.04007864,0.107579827,-0.061360359,-0.174518287,-0.052641392,0.098579764,-0.003140688,-0.129611313,0.007265568,0.168893337,0.003984332,-0.121361196,0.012047052,0.171330571,0.005859375,-0.117142439,0.016734481,0.170862079,-0.002203345,-0.117892385,0.012890697,0.157455683,-0.005390882,-0.11958003,0.010078311,0.164018154,-0.003140688,-0.129611313,0.007265568,0.168893337,0.003984332,-0.121361196,0.012047052,0.171330571,0.005859375,-0.117142439,0.016734481,0.170862079,-0.002203345,-0.117892385,0.012890697,0.157455683,-0.005390882,-0.11958003,0.010078311,0.164018154,0.00810957,-0.108142376,0.012234449,0.163361907,0.007265568,-0.103642166,0.011953354,0.16176796,0.008015871,-0.101486027,0.011390805,0.159424424,0.007171869,-0.103267193,0.002953291,0.164955497,0.002109289,-0.109736145,0.002015591,0.139924049,-0.001640797,-0.097642064,0.011015654,0.159986973,0.005859375,-0.092392087,0.013359547,0.154361844,0.003609538,-0.0957672,0.01064086,0.15970552,0.008203268,-0.09323591,0.011484504,0.15970552,0.008672118,-0.091173291,0.013828397,0.15923667
37,-0.056954026,-0.186143517,-0.048328757,0.100548506,-0.059954166,-0.192424893,-0.052453995,0.102798343,-0.05779767,-0.189799726,-0.047860265,0.105142236,-0.049266458,-0.182862282,-0.040453792,0.022641063,-0.099423409,0.026391149,0.183143377,0.02442205,-0.109923542,0.018046975,0.180143237,0.021515965,-0.109360993,0.020016074,0.181549788,0.022641063,-0.006421924,-0.134580195,0.001359344,0.165143251,-0.003703237,-0.129986465,-0.002203345,0.15717423,-0.001828194,-0.124548733,-0.001640797,0.153236747,-0.000422001,-0.11704874,4.68E-05,0.144048929,-0.001921892,-0.107673526,0.004265785,0.142267942,-0.006421924,-0.134580195,0.001359344,0.165143251,-0.003703237,-0.129986465,-0.002203345,0.15717423,-0.001828194,-0.124548733,-0.001640797,0.153236747,-0.000422001,-0.11704874,4.68E-05,0.144048929,-0.001921892,-0.107673526,0.004265785,0.142267942,-0.006421924,-0.134580195,0.001359344,0.165143251,-0.003703237,-0.129986465,-0.002203345,0.15717423,-0.001828194,-0.124548733,-0.001640797,0.153236747,-0.000422001,-0.11704874,4.68E-05,0.144048929,-0.001921892,-0.107673526,0.004265785,0.142267942,-0.014109492,-0.149767935,-0.008953214,0.140861392,-0.01982832,-0.155768037,-0.013359547,0.145830274,-0.013453245,-0.149861634,-0.007359624,0.151642799,-0.007359624,-0.142549038,0.001546741,0.005859375,-0.149955511,-0.01064086,0.145642877,-0.017109632,-0.154736817,-0.027516246,0.130361438,-0.042422533,-0.16983068,-0.045047522,0.104673386,-0.057329178,-0.178737223,-0.040172338,0.107579827,-0.061266661,-0.174237013,-0.052641392,0.098579764,-0.003140688,-0.129423916,0.007265568,0.168799281,0.003984332,-0.120986223,0.012047052,0.171236873,0.005859375,-0.116954863,0.016640782,0.17076838,-0.002390742,-0.117517412,0.012796998,0.157455683,-0.005390882,-0.119298756,0.009890914,0.163830757,-0.003140688,-0.129423916,0.007265568,0.168799281,0.003984332,-0.120986223,0.012047052,0.171236873,0.005859375,-0.116954863,0.016640782,0.17076838,-0.002390742,-0.117517412,0.012796998,0.157455683,-0.005390882,-0.119298756,0.009890914,0.163830757,0.00810957,-0.108048499,0.012140751,0.163268209,0.007171869,-0.103548467,0.011859655,0.161674261,0.008015871,-0.101017177,0.011765957,0.159142971,0.007171869,-0.101579726,0.002578139,0.164955497,0.002297044,-0.109548569,0.001921892,0.140017748,-0.001640797,-0.097454667,0.010734558,0.159892917,0.005859375,-0.092110813,0.012515903,0.154267788,0.003609538,-0.095579624,0.010453105,0.159518123,0.008203268,-0.093048334,0.011297107,0.159611821,0.008578062,-0.091079593,0.013640642,0.159049273
38,-0.056954026,-0.186237216,-0.048328757,0.100548506,-0.060047865,-0.192424893,-0.052453995,0.102423549,-0.057703972,-0.189799726,-0.047860265,0.105142236,-0.049266458,-0.182862282,-0.040453792,0.022641063,-0.099610984,0.0258286,0.183143377,0.024328351,-0.110392392,0.018141031,0.180143237,0.021422267,-0.109360993,0.020016074,0.181549788,0.022641063,-0.006421924,-0.134392619,0.001359344,0.165143251,-0.003703237,-0.130080163,-0.002203345,0.157080531,-0.001828194,-0.124548733,-0.001640797,0.153143048,-0.000328302,-0.11704874,4.68E-05,0.143955231,-0.001921892,-0.107486129,0.004265785,0.142173886,-0.006421924,-0.134392619,0.001359344,0.165143251,-0.003703237,-0.130080163,-0.002203345,0.157080531,-0.001828194,-0.124548733,-0.001640797,0.153143048,-0.000328302,-0.11704874,4.68E-05,0.143955231,-0.001921892,-0.107486129,0.004265785,0.142173886,-0.006421924,-0.134392619,0.001359344,0.165143251,-0.003703237,-0.130080163,-0.002203345,0.157080531,-0.001828194,-0.124548733,-0.001640797,0.153143048,-0.000328302,-0.11704874,4.68E-05,0.143955231,-0.001921892,-0.107486129,0.004265785,0.142173886,-0.014203191,-0.149767935,-0.008953214,0.140486598,-0.01982832,-0.155768037,-0.013359547,0.145736575,-0.013453245,-0.149861634,-0.007265925,0.151642799,-0.007359624,-0.142549038,0.001546741,0.005859375,-0.149767935,-0.01064086,0.145642877,-0.017015934,-0.154736817,-0.027516246,0.130361438,-0.042328835,-0.169643283,-0.045047522,0.104673386,-0.057235122,-0.178643346,-0.040266395,0.107579827,-0.061079264,-0.174143314,-0.052641392,0.098579764,-0.003140688,-0.129236341,0.007265568,0.168705583,0.003890634,-0.120704949,0.011953354,0.171143174,0.005859375,-0.116767466,0.016547084,0.17076838,-0.002390742,-0.117330015,0.012609601,0.157361627,-0.005390882,-0.119017482,0.009703159,0.163643003,-0.003140688,-0.129236341,0.007265568,0.168705583,0.003890634,-0.120704949,0.011953354,0.171143174,0.005859375,-0.116767466,0.016547084,0.17076838,-0.002390742,-0.117330015,0.012609601,0.157361627,-0.005390882,-0.119017482,0.009703159,0.163643003,0.008015871,-0.107861102,0.012047052,0.163080454,0.007171869,-0.103454769,0.011765957,0.161674261,0.007921815,-0.10139215,0.011953354,0.159049273,0.006984472,-0.131205082,0.002578139,0.1647681,0.002297044,-0.109360993,0.001921892,0.140017748,-0.001640797,-0.097267091,0.010547161,0.159799218,0.005859375,-0.091923237,0.013078451,0.154174089,0.003609538,-0.09529835,0.010359406,0.159424424,0.008203268,-0.092954636,0.011203408,0.159518123,0.008578062,-0.091079593,0.013453245,0.158955574
39,-0.057047725,-0.186237216,-0.048328757,0.100454807,-0.059954166,-0.192331016,-0.052453995,0.102235794,-0.057703972,-0.189799726,-0.047860265,0.105235934,-0.049266458,-0.182862282,-0.040453792,0.022641063,-0.099704683,0.025640845,0.183143377,0.024328351,-0.110767365,0.018141031,0.180143237,0.021422267,-0.109360993,0.020109773,0.181549788,0.022641063,-0.006421924,-0.134205222,0.001359344,0.165049195,-0.003703237,-0.130080163,-0.002203345,0.156986833,-0.001828194,-0.124548733,-0.001640797,0.153143048,-0.000328302,-0.11704874,4.68E-05,0.143955231,-0.001921892,-0.107392251,0.004172087,0.142080188,-0.006421924,-0.134205222,0.001359344,0.165049195,-0.003703237,-0.130080163,-0.002203345,0.156986833,-0.001828194,-0.124548733,-0.001640797,0.153143048,-0.000328302,-0.11704874,4.68E-05,0.143955231,-0.001921892,-0.107392251,0.004172087,0.142080188,-0.006421924,-0.134205222,0.001359344,0.165049195,-0.003703237,-0.130080163,-0.002203345,0.156986833,-0.001828194,-0.124548733,-0.001640797,0.153143048,-0.000328302,-0.11704874,4.68E-05,0.143955231,-0.001921892,-0.107392251,0.004172087,0.142080188,-0.014297247,-0.149861634,-0.008953214,0.139924049,-0.019922376,-0.155768037,-0.013359547,0.145642877,-0.013453245,-0.149861634,-0.007265925,0.151642799,-0.007359624,-0.142549038,0.001640797,0.005859375,-0.149580359,-0.01064086,0.145736575,-0.017015934,-0.15464294,-0.02742219,0.130361438,-0.042235136,-0.169643283,-0.045047522,0.104673386,-0.057235122,-0.178549647,-0.040266395,0.107579827,-0.060891509,-0.174143314,-0.052641392,0.098579764,-0.003234386,-0.129236341,0.007265568,0.168611884,0.003890634,-0.120423675,0.011953354,0.171049476,0.005859375,-0.116486192,0.016453385,0.17076838,-0.002390742,-0.117236137,0.012422204,0.157361627,-0.005390882,-0.118829906,0.009515762,0.163549304,-0.003234386,-0.129236341,0.007265568,0.168611884,0.003890634,-0.120423675,0.011953354,0.171049476,0.005859375,-0.116486192,0.016453385,0.17076838,-0.002390742,-0.117236137,0.012422204,0.157361627,-0.005390882,-0.118829906,0.009515762,0.163549304,0.007921815,-0.107579827,0.011953354,0.163080454,0.007171869,-0.103267193,0.011765957,0.161674261,0.007921815,-0.101204753,0.012047052,0.158861876,0.006984472,-0.09932971,0.002202988,0.1647681,0.002109289,-0.10898602,0.001828194,0.140111446,-0.001640797,-0.097079694,0.010453105,0.15970552,0.005859375,-0.091829538,0.013078451,0.153986692,0.003609538,-0.095110774,0.010265708,0.159330368,0.00810957,-0.09276706,0.011203408,0.159330368,0.008484364,-0.090985715,0.013265848,0.158955574
